sample_id,split_partition,class_label,target_binary,target_multiclass,mean_hue,std_saturation,exg_index,exr_index,rg_ratio,indice_clorose_necrose,hue_dispersion,glcm_contrast,glcm_homogeneity,glcm_dissimilarity,glcm_energy,indice_rugosidade_pustula,laplacian_var,size_kb,total_pixels,resolution_mp,aspect_ratio,dataset_source_mendeley_data,dataset_source_roboflow_sugarcane,extension_.jpeg,extension_.jpg,size_kb_bin_0,size_kb_bin_1,size_kb_bin_2,size_kb_bin_3,laplacian_var_bin_0,laplacian_var_bin_1,laplacian_var_bin_2,laplacian_var_bin_3,resolution_bin_0,resolution_bin_1,resolution_bin_2,aspect_ratio_bin_0,aspect_ratio_bin_1,aspect_ratio_bin_2
ebce8286-3478-4691-9080-a55de72959d9,train,HEALTHY,0,1,1.5976236674641096,-1.1662615879752392,2.3700082594952425,-1.7375113365321773,-2.231262649852237,-1.3454088685135077,0.18416897391678747,-1.1101976636260915,2.1001355258716896,-1.693414138456847,2.1001355258716896,-1.043841460219951,-1.412137066448842,-0.30246490962797173,-0.3239318308665653,-0.32392974157784066,-0.23726549397006716,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
615e35f3-7c37-4d72-a2e0-3422b5360fa5,train,HEALTHY,0,1,0.9870930346097655,-1.3274781229696353,0.6380371406949912,-1.2261069346508287,-1.0307938961071998,0.47209915472990915,-0.4766737258987318,-1.2794195101546302,1.9783882000215565,-1.6724792567503914,1.9783882000215565,-1.0516365700676742,0.03849727492440726,-0.3153234041795644,-0.3239318308665653,-0.32392974157784066,-0.23726549397006716,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
bb1b019b-eb00-4b19-a8ed-dc287a096d05,train,HEALTHY,0,1,1.823421352146326,-1.0174463249034893,1.5165279067290538,-1.4477638000554927,-1.6182922937305406,-0.726543439884989,0.5998814502973059,-1.6316989516700153,1.3379286760071227,-1.4957096843634095,1.3379286760071227,-1.0500423837977788,-0.684309479569745,-0.29818504332975615,-0.3239318308665653,-0.32392974157784066,-0.23726549397006716,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
83ddabdd-5c70-4300-8e6b-08f01195b708,train,HEALTHY,0,1,1.797114825775583,-0.8655307438510776,1.626730040190622,-1.1102079200601547,-1.4847699306343267,-0.7248546246933752,0.8377153580121185,-1.0633689765364331,1.6440117417007674,-1.4409412851844265,1.6440117417007674,-0.9878764365993331,-0.3900114582368334,-0.3079304783995341,-0.3239318308665653,-0.32392974157784066,-0.23726549397006716,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7970e3ab-7d52-4525-aa5e-dde1d9e85724,train,HEALTHY,0,1,1.2474180351535837,-1.1027050693716791,1.4735412589248957,-1.542656118251607,-1.6495159847930398,-0.6734956924099214,0.028635050550550867,-1.3815911910775214,1.8189163506685644,-1.6235488440210466,1.8189163506685644,-1.0505388152233923,-0.35776226561045765,-0.31998118361669525,-0.3239318308665653,-0.32392974157784066,-0.23726549397006716,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
bc187e91-75b6-414e-8389-2a82261bd25d,train,HEALTHY,0,1,1.5274729304754595,-0.9802425091355516,2.298103321350106,-0.8928972677026411,-1.7144283951598152,-0.876180529472529,0.43110655341435206,-1.4805700069715722,1.9552390605993477,-1.7161102732427065,1.9552390605993477,-1.0725229978093438,0.03965592855170223,-0.304170242667327,-0.3239318308665653,-0.32392974157784066,-0.23726549397006716,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
bd8d5503-566a-4f5c-8aa3-f484c6693d18,train,HEALTHY,0,1,1.5543275094789268,-1.2391190605207838,1.7799188214563482,-1.2999925564523833,-1.6729337530899142,-0.5429428799882845,0.03612946793168948,-1.5050486388593483,1.5299807956580371,-1.5302156648862617,1.5299807956580371,-1.0446322059678441,-0.5827341782435562,-0.31648076316749246,-0.3239318308665653,-0.32392974157784066,-0.23726549397006716,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
57c5078d-9fb7-41a3-b11d-8b86395a1a42,train,HEALTHY,0,1,1.490205351450239,-1.218966993646484,1.3750627566826432,-1.268120327439948,-1.4420427744435385,-0.26409811078618484,0.023967762554822587,-1.7796350313396183,1.559988939353492,-1.6497230632929236,1.559988939353492,-1.0840359425746893,-0.3494585812815105,-0.3196552335343808,-0.3239318308665653,-0.32392974157784066,-0.23726549397006716,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
8d9661b4-5161-4e2c-a2c6-9494434962a3,train,HEALTHY,0,1,1.268244035197089,-1.1585107930235856,1.2586080199041063,-1.6194392154179285,-1.5800843559830087,-0.5216730598384592,-0.03962576495260817,-1.0825261667094752,1.6628740034521963,-1.4565784262971206,1.6628740034521963,-0.9930935374638352,0.4615989578249388,-0.3090500460735706,-0.3239318308665653,-0.32392974157784066,-0.23726549397006716,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
032d694d-404f-43f3-8c2d-251266d6ef79,train,HEALTHY,0,1,1.2348128246009353,-1.4282384573411329,1.688474497945685,-1.3456277934474612,-1.650748498913928,-0.2445690832900954,-0.4644956192479881,-1.4081983996511909,1.2984894014359523,-1.3861232296042783,1.2984894014359523,-1.0097691111240352,0.6616598174711961,-0.3210298925771852,-0.3239318308665653,-0.32392974157784066,-0.23726549397006716,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
ccd8f056-5e3e-4b27-896c-f52fc0410650,train,HEALTHY,0,1,1.411833824970732,-1.3708825746988957,2.103491043109464,-1.5781501914700007,-2.000782509246157,-0.8347427619770967,-0.26644348371312526,-1.5593273443496343,1.566847943626739,-1.5667531071727003,1.566847943626739,-1.0551000672866526,0.07132579436443054,-0.31672168279355095,-0.3239318308665653,-0.32392974157784066,-0.23726549397006716,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1cfe2996-9e11-44d4-99a7-09ff5ede530a,train,HEALTHY,0,1,1.7401173519723045,-0.7663205684699106,1.6212590122882746,-1.8650002525819187,-1.9099873023407306,-1.264989693283449,0.9569159574295214,-1.2134336328919297,1.757185312209342,-1.5436699649805292,1.757185312209342,-1.022574001073441,0.4737648209115355,-0.30540790819727454,-0.3239318308665653,-0.32392974157784066,-0.23726549397006716,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
a68d453a-a166-468e-94f8-cbe535b1f096,train,HEALTHY,0,1,1.5680288252970225,-0.5710005356882385,1.493080644290422,-1.4752898160207775,-1.621578998052909,-1.1071668673893085,1.1227965118635295,-1.1655406574593243,1.5008300274967379,-1.398119482185885,1.5008300274967379,-0.9882489357902227,-0.045312004116592024,-0.3074297434904713,-0.3239318308665653,-0.32392974157784066,-0.23726549397006716,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0e6f681c-ccf0-4e32-922a-ac677dbacd4f,train,HEALTHY,0,1,1.3175687721422338,-0.7012138908760202,1.2304713049777485,-1.0819575352536779,-1.2604523606326876,-0.6412355801446966,0.6897469242138223,-1.836042313515798,2.0486929938223377,-1.862008301458192,2.0486929938223377,-1.1123594985758891,-0.35235521534974795,-0.2978354736762595,-0.3239318308665653,-0.32392974157784066,-0.23726549397006716,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
d60161f5-e0f9-483d-83c4-a285dd170ba2,train,HEALTHY,0,1,1.630506825427539,-1.604956582238836,1.7314611457498432,-1.4376226362788087,-1.7255210222478077,-0.05460704059076126,-0.5100416352118172,-0.9622615839564889,1.7228902908431072,-1.4545670071838168,1.7228902908431072,-0.9816165929638768,0.15339709296448792,-0.31968830093403594,-0.3239318308665653,-0.32392974157784066,-0.23726549397006716,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
af18283a-600f-4e67-978d-b877e0067a77,train,HEALTHY,0,1,0.6385315601974108,-1.63440960305512,1.7056691570673481,-1.5042645696684462,-1.7497604666252742,-0.03838690320376514,-1.091416625561857,-0.7845254306843759,1.2350436119084185,-1.1269502640828886,1.2350436119084185,-0.8772371442982386,-0.5645819380826024,-0.3081855697683019,-0.3239318308665653,-0.32392974157784066,-0.23726549397006716,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
07b3b1a7-4591-412e-b8a7-3f447822deb9,train,HEALTHY,0,1,1.7335407203796183,-1.5631022894999065,1.2164029475145697,-1.5078864138744048,-1.494630043601432,0.241618528033872,-0.3834051484494662,-1.348598252446171,1.4476727443790733,-1.4347353277528578,1.4476727443790733,-1.013363955796548,-0.7988230797340602,-0.3032396315627481,-0.3239318308665653,-0.32392974157784066,-0.23726549397006716,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
10da125d-7eb6-41e3-a5f2-e1a49131b6d0,train,HEALTHY,0,1,0.9421527187264113,-1.1523101570622627,2.037838708281295,-0.7690301958588585,-1.5073660228506092,-0.43682086898716366,-0.2651159453098759,-1.3113481604430337,1.0944340243068562,-1.2487214763338093,1.0944340243068562,-0.9711623603753513,-0.7478423201330834,-0.3152572693802542,-0.3239318308665653,-0.32392974157784066,-0.23726549397006716,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
341b21b7-cb8d-4a00-836a-81ccfbd71dc6,train,HEALTHY,0,1,1.3197609826731285,-2.0653538023670635,2.3567214774466847,-1.2427674179982382,-1.9436760216450064,0.7016088606863403,-1.3795947258336405,-0.7387610319376642,1.545413555272843,-1.2919141920637307,1.545413555272843,-0.9183441123003504,-0.861969702421634,-0.3184081201759604,-0.3239318308665653,-0.32392974157784066,-0.23726549397006716,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1d50de54-c550-4017-8be2-a1523ee9a75e,train,HEALTHY,0,1,1.1120490348707983,-1.3770832106602187,1.5790539398987378,-1.879487629405753,-1.8960188089706655,-0.6765034308754218,-0.4664110307619792,-1.6657561786443125,1.348217182416993,-1.5147225761395857,1.348217182416993,-1.0559880960660075,-0.1063344284874587,-0.30507251028648724,-0.3239318308665653,-0.32392974157784066,-0.23726549397006716,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
77281e39-fbe8-4874-b204-363028123410,train,HEALTHY,0,1,1.064368455823825,-0.7585697735182569,1.697853402921138,-1.5759770849464259,-1.786325052211622,-1.1401123692297936,0.3826645870335491,-1.5135629456029225,1.6028577160612856,-1.566292640496958,1.6028577160612856,-1.0513011882840089,-0.18898505390116355,-0.30110914624211316,-0.3239318308665653,-0.32392974157784066,-0.23726549397006716,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3fe052cb-a7ad-4c67-942b-f7a914093dd4,train,HEALTHY,0,1,1.7368290361759615,-0.8903332876963691,1.0382037529809696,-1.534688060998498,-1.4161599779048877,-0.6241732922833928,0.7461898179043291,-1.2208836512925572,1.5351250488629726,-1.4338290914165288,1.5351250488629726,-1.0011231867627661,-1.6154807780391018,-0.321081855633786,-0.3239318308665653,-0.32392974157784066,-0.23726549397006716,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
947667b3-abf6-4c7f-acb3-4255314bd578,train,HEALTHY,0,1,1.2907141931387656,-1.352280666814927,1.9018445861372326,-1.6274072726710371,-1.9227232815899082,-0.7457156479608272,-0.3155874889346011,-1.069754706594114,1.693739522681808,-1.469164051936853,1.693739522681808,-0.994680796000781,-0.3979289246900154,-0.31504941715385076,-0.3239318308665653,-0.32392974157784066,-0.23726549397006716,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
ca366dff-dc77-4db5-a400-ede6a5e24ce5,train,HEALTHY,0,1,1.5137716146573639,-1.3290282819599661,1.7744477935540008,-1.3999554565368395,-1.7267535363686963,-0.4993635073917546,-0.1348579929566819,-1.364562577590373,1.9552390605993477,-1.6838393740338893,1.9552390605993477,-1.0595173199991705,0.2458962742101995,-0.32026934238511817,-0.3239318308665653,-0.32392974157784066,-0.23726549397006716,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
04ec8efc-04ae-4ffb-a1f0-b93633d5ab3c,train,HEALTHY,0,1,1.4063532986434932,-1.01899648389382,1.403199471609001,-1.585393879881918,-1.6367800055438626,-0.7468897794073872,0.27589808277681954,-1.5912559946380376,1.9226587903014245,-1.7341211589756957,1.9226587903014245,-1.0823818075126919,0.6384867449252977,-0.325172765362544,-0.3239318308665653,-0.32392974157784066,-0.23726549397006716,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
269a2279-80e1-41fe-bbb3-53b5ff6165a7,train,HEALTHY,0,1,1.5499430884171363,-0.9042847186093459,1.2078056179537382,-1.5672846588521252,-1.5237995444624512,-0.7308452095450351,0.5707003681334245,-1.0325046145909764,2.0118258458536356,-1.6288026018456099,2.0118258458536356,-1.025473191198562,0.33897478226955857,-0.3025263205130455,-0.3239318308665653,-0.32392974157784066,-0.23726549397006716,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
04c17a23-5b6e-4fd9-86f6-18ffdb0c06c9,train,HEALTHY,0,1,1.4397845092396466,-1.3600314617665807,2.4231553876894742,-1.3746025470951297,-2.0533697784040505,-0.92246643376619,-0.23166249209774445,-1.3773340377057341,1.563418441490116,-1.500377555607512,1.563418441490116,-1.028356567512268,-1.0566235118071818,-0.30959329621076137,-0.3239318308665653,-0.32392974157784066,-0.23726549397006716,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
bc1f607d-abe3-4456-9e25-0f2d24ccfbb6,train,HEALTHY,0,1,1.0676567716201681,-1.2670219223467367,1.7361505982375691,-1.8650002525819187,-1.9703804942642493,-0.9093365869554318,-0.33798358921094146,-1.3752054610198405,1.515405411577387,-1.4767200594260859,1.515405411577387,-1.0237925583381746,-0.12294179714535237,-0.3198111227041834,-0.3239318308665653,-0.32392974157784066,-0.23726549397006716,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7792da83-1935-40c0-a1b9-29b8e62c0ea1,train,HEALTHY,0,1,1.6918887202926078,-1.369332415708565,1.1257401994185279,-2.0417462498326966,-1.7497604666252742,-0.47671523717613357,-0.08540429309316924,-1.128290565456187,1.3945154612614095,-1.3306380956053543,1.3945154612614095,-0.9694768567129534,-0.33285121262361683,-0.3125693621797192,-0.3239318308665653,-0.32392974157784066,-0.23726549397006716,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
81ae72d7-d5e9-463b-ba71-176252564ba6,train,HEALTHY,0,1,1.2835895089133562,-1.606506741229167,1.9573364405753273,-1.0587777323355432,-1.6293849208185338,0.10872877777551058,-0.7027109369788503,-0.97503304407185,1.4305252336959557,-1.2988636126600643,1.4305252336959557,-0.9456313460799004,0.531504393338399,-0.30201141386127345,-0.3239318308665653,-0.32392974157784066,-0.23726549397006716,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c73f144e-0b25-4f40-ad50-f7c58f018ac0,train,HEALTHY,0,1,0.9925735609370036,-1.2623714453757446,1.6642456600924327,-1.1761254846086007,-1.5418764182354767,-0.3366515283555183,-0.3822975800723361,-1.3113481604430337,1.6997411514208993,-1.5446106819036332,1.6997411514208993,-1.030888132674467,-0.9961804142499628,-0.30285227059535996,-0.3239318308665653,-0.32392974157784066,-0.23726549397006716,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
10060106-d4a9-4839-9c58-edfd55fcc603,train,HEALTHY,0,1,1.3016752457932423,-1.2856238302307057,1.5837433923864643,-1.3115824579114508,-1.5763868136203447,-0.3510713273193632,-0.20777065996250887,-1.2474908598662267,1.255620624728159,-1.3029238578819398,1.255620624728159,-0.9759587442203493,-0.031408160589052915,-0.3242138107725465,-0.3239318308665653,-0.32392974157784066,-0.23726549397006716,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5b4770b5-b599-4dfc-bc71-50e730a3a2c1,train,HEALTHY,0,1,1.8299979837390123,-1.5848045153645367,2.0151730212572847,-1.3304160477824352,-1.813851200911457,-0.23776401977048306,-0.3660995533536109,-1.0963619151677835,1.4956857742918024,-1.3728645267137267,1.4956857742918024,-0.9757999482727495,0.490565298507312,-0.31985363793231136,-0.3239318308665653,-0.32392974157784066,-0.23726549397006716,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
d830b5e5-dd23-49ac-96f6-1b6343deba0f,train,HEALTHY,0,1,1.6518808781037684,-0.9941939400485283,0.33087800274891777,-1.4738410783383944,-1.0098411560521017,-0.03668772481199257,0.505845228911858,-1.4358698965678074,1.2641943800697175,-1.3811397263955176,1.2641943800697175,-1.0115827930580699,-1.3447420471278537,-0.3103443985743555,-0.3239318308665653,-0.32392974157784066,-0.23726549397006716,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
c0485c9f-4730-4ab7-a22d-9afa2d6d67ad,train,HEALTHY,0,1,1.3235973511021957,-1.0437990277391114,0.709160503425507,-0.5452002239306193,-0.6819923998958594,0.426066071164623,0.17444205372669538,-1.52101296400355,1.5985708383905066,-1.5670125063574363,1.5985708383905066,-1.052024180539971,-0.45721336861993905,-0.31696260241960944,-0.3239318308665653,-0.32392974157784066,-0.23726549397006716,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
c697c4da-3350-4b2d-adf4-1b06f991e270,train,HEALTHY,0,1,1.3230492984694717,-0.9786923501452209,2.2035326961809587,-1.3630126456360623,-1.9313508804361252,-1.1301294129127621,0.272963219533588,-1.4731199885709447,1.3276401695972524,-1.425553987485514,1.3276401695972524,-1.0234930956517385,-0.8853358839054148,-0.31169543804597766,-0.3239318308665653,-0.32392974157784066,-0.23726549397006716,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
db1b7cba-a982-422a-869e-379306f6e0b4,train,HEALTHY,0,1,1.3307220353276052,-1.432888934312125,1.4962069459489062,-0.6632723450448684,-1.1626729070422293,0.48992379611867687,-0.41253959954055913,-1.619991779897601,1.2359009874425742,-1.4467124428536988,1.2359009874425742,-1.0410898826382196,0.14721760695224842,-0.2961443123796136,-0.3239318308665653,-0.32392974157784066,-0.23726549397006716,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4b556eae-c969-40a4-b41a-8dc6ce4be1c5,train,HEALTHY,0,1,1.9878371419634744,-1.8095775689624927,1.3563049467317378,-0.8211847524246616,-1.1786955906137748,1.461429009685048,-0.6764328802912619,-1.6646918903013657,1.5591315638193362,-1.603345454345399,1.5591315638193362,-1.0690258968611945,-0.08277513806579519,-0.31473763881424566,-0.3239318308665653,-0.32392974157784066,-0.23726549397006716,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
682248b6-eee7-4d7c-a445-03b2f1ea045d,train,HEALTHY,0,1,1.5236365620463925,-1.0499996637004345,0.9287831949340225,-1.2847808107873575,-1.2169035283613068,-0.20863506901792592,0.3167925688315868,-0.7845254306843759,1.192174835200625,-1.1023524009667496,1.192174835200625,-0.8700536911839473,0.245316947396552,-0.3147990496993194,-0.3239318308665653,-0.32392974157784066,-0.23726549397006716,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
64f90c4d-0d09-4be4-89f8-29a5b24769ea,train,HEALTHY,0,1,1.5367898252317649,-1.4003355955151795,1.647051000970769,-1.479636029067928,-1.7049791202330058,-0.3672975011710643,-0.23395513291091447,-1.61360604983992,1.656872374713106,-1.625987615367137,1.656872374713106,-1.0684052420079209,-0.715979345382473,-0.3194332095652681,-0.3239318308665653,-0.32392974157784066,-0.23726549397006716,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
023bf3e2-2c55-4630-9b73-c7bdb078a55e,train,HEALTHY,0,1,1.701205615048913,-1.4700927500800625,1.7048875816527271,-1.414442833360674,-1.6984057115882687,-0.24906476850547074,-0.2470037934515807,-1.3028338536994595,1.4596760018572559,-1.4242542701556693,1.4596760018572559,-1.0069570582991154,-0.3693488018834068,-0.30570551479417035,-0.3239318308665653,-0.32392974157784066,-0.23726549397006716,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2450b1dd-0dcf-4802-9f8f-022f0910c8a3,train,HEALTHY,0,1,1.4841767724902768,-1.5832543563742059,2.2316694111073163,-1.534688060998498,-2.0435096654369453,-0.6175478123765822,-0.5560227673238048,-1.3975555162217232,1.6174331001419355,-1.532928832530831,1.6174331001419355,-1.0359872979308584,-0.4077774805220221,-0.32263602341757514,-0.3239318308665653,-0.32392974157784066,-0.23726549397006716,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
c38c1365-4515-4e3d-aa8f-fd3a97f1eb09,train,HEALTHY,0,1,1.3477116669420441,-1.2794231942693826,1.7306795703352218,-1.285505179628549,-1.638834195745343,-0.44470646798782504,-0.16746726295453734,-1.0963619151677835,1.1107241594558168,-1.1706971808564746,1.1107241594558168,-0.9275223965666809,-0.049367291812124424,-0.302488529199154,-0.3239318308665653,-0.32392974157784066,-0.23726549397006716,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
776f4ac7-b7cc-4148-bd9d-c9497f26ae67,train,HEALTHY,0,1,1.365249351189206,-0.7058643678470122,1.414141527413696,-1.2232094592860618,-1.4371127179599863,-0.818665811120369,0.7250771977072928,-1.344341099074384,1.9338046722454514,-1.6680062127247626,1.9338046722454514,-1.0554260920622065,-0.09049949558109427,-0.31981584661841983,-0.3239318308665653,-0.32392974157784066,-0.23726549397006716,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
83f60f79-1d8e-457f-80fe-c5b99c86a7f0,train,HEALTHY,0,1,1.3992286144180837,-1.3507305078245964,1.746311078627643,-1.773729778591763,-1.9239557957107962,-0.7493556079297664,-0.24327137806686217,-1.0058974060173067,1.2924877726968609,-1.2343456129936243,1.2924877726968609,-0.9329118680788165,-0.9647036573751174,-0.3045764992916609,-0.3239318308665653,-0.32392974157784066,-0.23726549397006716,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
63788e9e-65e3-442b-aa37-6242ab04cd1d,train,HEALTHY,0,1,1.4085455091743888,-1.5320991096932919,2.076917479012348,-0.6610992385212932,-1.4666930568613006,0.22350674028922737,-0.5187465309238258,-1.4092626879941377,2.0512651204248047,-1.741363737539678,2.0512651204248047,-1.0718371368666006,-0.14611486969125126,-0.3012697593261522,-0.3239318308665653,-0.32392974157784066,-0.23726549397006716,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1a538761-1476-4046-b4f5-94c2869c2181,train,HEALTHY,0,1,1.6184496675076148,-0.9926437810581973,1.9745310996969903,-1.6447921248596384,-1.9707913323045452,-1.1648717529593924,0.48230296902573516,-1.310283872100087,1.4793956391428407,-1.4365276596037708,1.4793956391428407,-1.0100974851780344,-1.3173205779485404,-0.3054362516826932,-0.3239318308665653,-0.32392974157784066,-0.23726549397006716,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
f251aa65-58ae-4e21-a6a0-60200c44beab,train,HEALTHY,0,1,1.4332078776469612,-1.1399088851396169,1.8479158825283797,-2.197485550688915,-2.2177049945224665,-1.348681995239781,0.10780399955657835,-1.1751192525458454,1.9252309169038928,-1.6186387595784135,1.9252309169038928,-1.0341039583832434,0.06456698153854357,-0.31980167487571054,-0.3239318308665653,-0.32392974157784066,-0.23726549397006716,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
e3d2e207-d622-4ff9-8fb8-24debafaf41b,train,HEALTHY,0,1,1.6195457727730622,-1.8514318617014223,1.6853481962872008,-1.4426932181671508,-1.7041574441524134,0.5556592089398397,-0.9182706283937829,-1.3219910438725015,1.8360638613516818,-1.6143162016371986,1.8360638613516818,-1.0444192119332825,-1.1680473689653772,-0.3114261749345005,-0.3239318308665653,-0.32392974157784066,-0.23726549397006716,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
